Accountability score;Administrative expenses;Charity name;Charity url;City;CN advisory;Compensation leader compensation;Compensation leader expense;Compensation leader title;Excess or deficit for year;Financial score;Fundraising expenses;Net assets;Organization type;Other revenue;Overall score;Payments to affiliates;Program expenses;State;Total contributions
100;71315.0;Sportsmen's Alliance Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6114;Columbus;nan;71994.0;4.87;President;116396.0;87.5;133833.0;3784234.0;Animals : Wildlife Conservation;147146.0;91.16;0.0;1272710.0;OH;1447108.0
97;10732943.0;American Society for the Prevention of Cruelty to Animals;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3286;New York;nan;437390.0;0.2;President & CEO;8963585.0;77.22;40257034.0;231354726.0;Animals : Animal Rights, Welfare, and Services;6694468.0;83.75;0.0;157444651.0;NY;197064307.0
89;948460.0;United Way of the Battle Creek and Kalamazoo Region;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9497;Kalamazoo;nan;162478.0;1.07;President and CEO;271989.0;97.5;1242009.0;17629227.0;Community Development : United Ways ,;736737.0;92.02;145052.0;12911935.0;MI;14637656.0
100;865842.0;North Carolina Community Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5534;Raleigh;nan;195838.0;1.02;President, CEO;-282864.0;100.0;437036.0;220993918.0;Community Development : Community Foundations;6999883.0;100.0;0.0;17878147.0;NC;11644312.0
93;242759.0;Humane Society of Greater Miami;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6303;North Miami Beach;nan;116758.0;2.02;Executive Director;264297.0;84.77;276732.0;7771249.0;Animals : Animal Rights, Welfare, and Services;835641.0;88.14;0.0;5254907.0;FL;1463799.0
100;110759.0;Helping Hands: Monkey Helpers;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12495;Boston;nan;115000.0;7.96;President;-167442.0;82.55;169762.0;3675715.0;Animals : Animal Rights, Welfare, and Services;191538.0;87.66;0.0;1164188.0;MA;1085729.0
92;4141266.0;Helen Keller Services;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3811;Brooklyn;nan;;;President, CEO;-3123019.0;82.48;1256455.0;21216627.0;Human Services : Social Services;2618340.0;86.38;0.0;24242476.0;NY;13880779.0
100;394143.0;Free the Slaves;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11051;Washington;nan;176413.0;5.82;Executive Director;-276665.0;82.35;311141.0;1498422.0;International : International Peace, Security, and Affairs;22278.0;87.51;0.0;2325429.0;DC;2731770.0
100;102999.0;Foster Care to Success;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6219;Sterling;nan;157450.0;1.35;Executive Director;53392.0;82.5;17555.0;5884701.0;Education : Scholarship and Financial Support;93960.0;87.62;0.0;11457297.0;VA;2167257.0
81;147744.0;Family Matters;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14236;Scottsdale;nan;116700.0;9.23;President/CEO;212178.0;85.9;124956.0;924029.0;Religion : Religious Activities;123867.0;83.26;0.0;991031.0;AZ;1228741.0
85;162502.0;United Jewish Federation of Princeton Mercer Bucks;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10337;Lawrenceville;nan;;;nan;-61489.0;67.21;188816.0;1767954.0;Community Development : Jewish Federations ,;30236.0;74.5;0.0;773076.0;NJ;1021797.0
89;136678.0;Woodmere Art Museum;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6624;Philadelphia;nan;161549.0;5.88;Chief Executive Officer;1138030.0;85.51;287463.0;14597733.0;Arts, Culture, Humanities : Museums;343125.0;87.13;0.0;2320166.0;PA;3207396.0
86;4386348.0;Mystic Seaport;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4145;Mystic;nan;282229.0;1.43;President & Director;-2499507.0;74.55;1914725.0;83291854.0;Arts, Culture, Humanities : Museums;2479154.0;79.46;0.0;13299046.0;CT;9230065.0
96;426455.0;New England Kurn Hattin Homes;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10002;Westminster;nan;101299.0;1.8599999999999999;Executive Director;-1484092.0;90.7;476105.0;47386227.0;Human Services : Youth Development, Shelter, and Crisis Services;2146044.0;92.84;0.0;4534043.0;VT;1571018.0
97;356450.0;Make-A-Wish Foundation of Connecticut;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8887;Trumbull;nan;202424.0;5.01;President & CEO;308110.0;88.0;593283.0;4458905.0;Health : Patient and Family Support;150419.0;91.25;0.0;3083447.0;CT;4188921.0
96;358765.0;MADRE;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4979;New York;nan;147490.0;3.44;Executive Director;573376.0;95.67;450071.0;5862612.0;International : International Peace, Security, and Affairs;107437.0;95.83;0.0;3476000.0;NY;4750775.0
100;1074522.0;Birmingham Zoo;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9633;Birmingham;nan;251477.0;2.48;Chief Executive Officer;2224968.0;92.15;169200.0;29952464.0;Animals : Zoos and Aquariums;1112240.0;94.44;0.0;8885630.0;AL;7884309.0
96;487460.0;International Game Fish Association;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6084;Dania Beach;nan;189764.0;5.15;President;-217866.0;78.98;810502.0;24134145.0;Animals : Wildlife Conservation;270380.0;84.86;0.0;2384758.0;FL;2819273.0
85;863795.0;District of Columbia College Access Program;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5467;Washington;nan;342868.0;4.54;President, CEO;651156.0;88.77;582034.0;73740982.0;Education : Scholarship and Financial Support;6181358.0;86.75;0.0;6105784.0;DC;2021411.0
78;848085.0;Planned Parenthood of Middle & East Tennessee;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12743;Nashville;nan;;;President, CEO;165405.0;75.57;117873.0;1424868.0;Health : Treatment and Prevention Services;108510.0;76.75;0.0;3458740.0;TN;1601090.0
96;887378.0;Epworth Children's Home;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3674;Columbia;nan;110717.0;1.65;President;2010226.0;96.72;402021.0;34810515.0;Human Services : Youth Development, Shelter, and Crisis Services;1018962.0;96.34;0.0;5391874.0;SC;7561469.0
89;102923.0;Wichita Habitat for Humanity;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12379;Witchita;nan;78288.0;3.54;Executive Director;358793.0;87.15;250994.0;5445206.0;Community Development : Housing and Neighborhood Development;-155848.0;88.03;0.0;1853732.0;KS;2103851.0
96;1106900.0;Show Hope;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11893;Franklin;nan;195445.0;1.7000000000000002;Executive Director;785240.0;76.01;1369147.0;497589.0;Human Services : Children's and Family Services;1916.0;82.8;0.0;8998856.0;TN;11999869.0
100;596951.0;Second Harvest Food Bank of Northwest North Carolina;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6287;Winston-Salem;nan;162814.0;0.33;Executive Director;-798490.0;95.0;566103.0;5610196.0;Human Services : Food Banks, Food Pantries, and Food Distribution;11764.0;96.46;21010.0;47607021.0;NC;45528368.0
97;417233.0;Save The Bay, California;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6449;Oakland;nan;126163.0;4.07;Executive Director;61801.0;64.32;821633.0;2059178.0;Environment : Environmental Protection and Conservation;10008.0;74.68;0.0;1856641.0;CA;3147300.0
81;219886.0;ecoAmerica;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13978;Washington;nan;150900.0;3.2;President;-1406446.0;97.5;474127.0;5262024.0;Environment : Environmental Protection and Conservation;-3767.0;86.44;0.0;4021259.0;DC;3232185.0
92;808772.0;Boy Scouts of America, Chief Seattle Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5759;Seattle;nan;223542.0;3.33;Scout Executive, CEO;-43493.0;89.57;565699.0;37525134.0;Human Services : Youth Development, Shelter, and Crisis Services;1756249.0;90.7;83062.0;5328641.0;WA;2770878.0
100;993328.0;American Society for Yad Vashem;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8318;New York;nan;225290.0;1.45;Director;-1662530.0;99.42;1450197.0;51308505.0;Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation ,;833861.0;99.58;0.0;13085460.0;NY;13032594.0
92;147729.0;More Than Words;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15578;Waltham;nan;73654.0;2.22;Chief Executive Officer;673289.0;90.0;359012.0;1945167.0;Human Services : Youth Development, Shelter, and Crisis Services;1052701.0;90.94;0.0;2798989.0;MA;2926318.0
78;675933.0;Jewish Senior Life Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17251;Rochester;nan;;;nan;-783625.0;79.48;896124.0;46765110.0;Human Services : Social Services ,;804097.0;78.72;0.0;2354202.0;NY;2338537.0
89;69871.0;Kentucky Bar Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14431;Frankfort;nan;;;Executive Director;5400977.0;100.0;30867.0;11670282.0;Human and Civil Rights : Advocacy and Education ,;6218774.0;92.22;0.0;1536125.0;KY;819066.0
85;98247.0;National Skills Coalition;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14764;Washington;nan;180138.0;5.36;Executive Director;867831.0;100.0;140426.0;3668110.0;Research and Public Policy : Social and Public Policy Research;44795.0;89.39;0.0;3116142.0;DC;4113396.0
96;830519.0;Lupus Foundation of America;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7042;Washington;nan;300640.0;2.41;President, CEO;68780.0;66.27;2613491.0;4044124.0;Health : Diseases, Disorders, and Disciplines;280617.0;75.98;9980.0;9015389.0;DC;11096055.0
100;1131966.0;Naval Aviation Museum Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8998;Naval Air Station Pensacola;nan;210000.0;2.49;President, CEO;-462324.0;87.97;170251.0;21463672.0;Arts, Culture, Humanities : Museums;1379618.0;91.49;0.0;7119922.0;FL;3096306.0
93;179471.0;NESsT;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13207;San Francisco;nan;92260.0;4.64;Co-CEO;252512.0;79.77;94756.0;1185858.0;International : Development and Relief Services;-71107.0;84.86;0.0;1709946.0;CA;2029268.0
89;133599.0;Foothill Unity Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11748;Monrovia;nan;98471.0;1.9;Executive Director;432218.0;100.0;33403.0;13262524.0;Human Services : Social Services;300303.0;92.22;0.0;5002713.0;CA;5301630.0
96;307625.0;Giving Children Hope;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7484;Buena Park;nan;;;nan;2885298.0;87.5;239721.0;19065233.0;International : Humanitarian Relief Supplies;99459.0;90.71;0.0;30986935.0;CA;33896771.0
92;146490.0;Harrisonburg Rockingham Free Clinic;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15143;Harrisonburg;nan;61017.0;0.98;Executive Director;-88691.0;97.5;111563.0;4600347.0;Health : Treatment and Prevention Services;36970.0;94.07;0.0;5921434.0;VA;5995292.0
100;721241.0;Homeless Empowerment Program;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6618;Clearwater;nan;100269.0;1.63;President and Chief Executive Officer;1423112.0;90.19;545865.0;12370769.0;Human Services : Homeless Services;176873.0;93.06;0.0;4854363.0;FL;7018864.0
92;1204229.0;Greater Boston Legal Services;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12437;Boston;nan;153243.0;1.11;Executive Director;2414652.0;92.78;584458.0;19746908.0;Human and Civil Rights : Advocacy and Education;242285.0;92.38;0.0;11984102.0;MA;15695134.0
89;207857.0;Resource and Crisis Center of Galveston County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16535;Galveston;nan;79293.0;3.84;Executive Director;780449.0;90.48;97789.0;1760152.0;Human Services : Social Services;37078.0;89.71;0.0;1756896.0;TX;2805913.0
93;697264.0;Food Bank for Westchester;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8602;Elmsford;nan;162433.0;1.17;President/Ce;-277906.0;84.48;1243340.0;3898212.0;Human Services : Food Banks, Food Pantries, and Food Distribution;3676.0;87.96;0.0;11900958.0;NY;12762304.0
100;720371.0;Madison Children's Museum;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13623;Madison;nan;100991.0;2.87;Executive Director;-423709.0;68.1;534002.0;12409368.0;Arts, Culture, Humanities : Museums ,This rating represents consolidated financial data for these organizations:;284748.0;77.44;0.0;2260947.0;WI;820392.0
100;224394.0;Literacy Action;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6609;Atlanta;nan;105806.0;5.47;Executive Director;-50563.0;81.85;314921.0;637263.0;Education : Adult Education Programs and Services;45208.0;87.16;0.0;1392839.0;GA;1834352.0
100;1191796.0;National Breast Cancer Foundation, Inc.;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8776;Frisco;nan;201339.0;1.6099999999999999;President, CEO;-2049863.0;85.97;1280997.0;6113416.0;Health : Diseases, Disorders, and Disciplines;126885.0;90.07;0.0;10000879.0;TX;10296924.0
89;981191.0;New Life Ministries;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6364;Laguna Beach;nan;216413.0;2.77;Chief Executive Officer;-174575.0;67.95;782119.0;-894872.0;Religion : Religious Media and Broadcasting;76996.0;76.03;0.0;6031517.0;CA;4917168.0
89;1364221.0;Hudson Institute;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9354;Washington;nan;448961.0;3.4;President, CEO;-3817371.0;94.34;861662.0;33540510.0;International : International Peace, Security, and Affairs;1213644.0;91.25;0.0;10953747.0;DC;7209307.0
89;187411.0;Girls Inc. of Memphis;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9855;Memphis;nan;102793.0;5.49;Chief Executive Officer;151887.0;83.97;170687.0;1216533.0;Human Services : Youth Development, Shelter, and Crisis Services;93486.0;86.25;0.0;1512717.0;TN;1848609.0
96;1162780.0;Orange County Community Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5209;Newport Beach;nan;299140.0;0.45;President;8668278.0;95.0;851158.0;233992923.0;Community Development : Community Foundations;-2854468.0;95.47;0.0;63024006.0;CA;76560690.0
77;263857.0;Hilton Head Symphony Orchestra;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14942;Hilton Head Island;nan;91350.0;5.17;President, CEO;1101347.0;86.54;234653.0;1122588.0;Arts, Culture, Humanities : Performing Arts;124506.0;81.15;0.0;1265461.0;SC;2081016.0
89;75124.0;Ayuda;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13222;Washington;nan;61769.0;2.0;Executive Director;59795.0;90.0;279866.0;922483.0;Human and Civil Rights : Advocacy and Education;13508.0;89.48;0.0;2732220.0;DC;2519924.0
93;215665.0;Loggerhead Marinelife Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14058;Juno Beach;nan;173609.0;5.83;President, CEO;1143328.0;91.9;260043.0;5255890.0;Animals : Wildlife Conservation;858198.0;92.42;0.0;2497201.0;FL;2504292.0
93;210477.0;Four Bands Community Fund;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15341;Eagle Butte;nan;65455.0;3.84;Executive Director;-417118.0;95.58;41870.0;5614926.0;Community Development : Housing and Neighborhood Development;10661.0;94.14;0.0;1448427.0;SD;851960.0
93;112303.0;Boy Scouts of America, Tidewater Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12631;Virginia Beach;nan;172710.0;9.38;Council Executive;-67699.0;79.35;136558.0;1477590.0;Human Services : Youth Development, Shelter, and Crisis Services;577799.0;84.58;25118.0;1591758.0;VA;405941.0
100;375558.0;Prichard Committee for Academic Excellence;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15155;Lexington;nan;32905.0;1.6800000000000002;Executive Director;-555901.0;91.37;144227.0;3874741.0;Education : Education Policy and Reform;50403.0;93.89;0.0;1435900.0;KY;1306487.0
82;5091104.0;Planned Parenthood of Wisconsin;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5313;Milwaukee;nan;120401.0;0.43;President, CEO;-887069.0;85.95;1314670.0;15168410.0;Health : Treatment and Prevention Services;272748.0;83.85;0.0;21217394.0;WI;10267184.0
100;341292.0;Project Sunshine;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11511;New York;nan;167823.0;4.69;Executive Director;207488.0;96.9;270797.0;3020891.0;Health : Patient and Family Support;-346361.0;97.8;0.0;2964666.0;NY;4130604.0
96;785887.0;Pikes Peak United Way;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9866;Colorado Springs;nan;128182.0;2.22;Chief Executive Officer;772015.0;78.85;619789.0;4359995.0;Community Development : United Ways ,;86801.0;84.77;0.0;4345528.0;CO;6293937.0
100;165709.0;Persecution Project Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8803;Culpeper;nan;182629.0;2.21;President;89239.0;90.0;188532.0;356763.0;Religion : Religious Activities ,;747.0;92.92;0.0;7896933.0;VA;8339666.0
93;254734.0;Center for Women & Enterprise;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8425;Boston;nan;208750.0;7.83;President, CEO;8645.0;74.75;308574.0;361579.0;Community Development : Housing and Neighborhood Development;11713.0;81.47;0.0;2101017.0;MA;2365399.0
70;81179.0;Central Ohio Diabetes Association;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9019;Columbus;nan;;;nan;-211307.0;77.97;239255.0;3262672.0;Health : Diseases, Disorders, and Disciplines;114250.0;73.68;0.0;902646.0;OH;814103.0
86;424247.0;EQUIP;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5215;Duluth;nan;97283.0;2.04;Executive Director;99546.0;78.96;1109975.0;1389511.0;Religion : Religious Activities;218323.0;82.12;0.0;3212175.0;GA;4627620.0
93;85168.0;United Way of Douglas County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13837;Lawrence;nan;;;Interim President;391.0;90.0;116025.0;2046939.0;Community Development : United Ways ,;37909.0;91.36;17924.0;1545924.0;KS;1709599.0
