Accountability score,Charity name,Charity url,City,Organization type
93,Foundation for Economic Education,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6759,Atlanta,Research and Public Policy
89,Institute for Local Self-Reliance,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16407,Washington,Research and Public Policy
96,Salzburg Global Seminar,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4422,Washington,Research and Public Policy
96,Connecticut Association for Human Services,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15444,Hartford,Research and Public Policy
82,Illinois Policy Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13185,Chicago,Research and Public Policy
85,Iowa Citizens for Community Improvement,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8272,Des Moines,Research and Public Policy
93,League of American Bicyclists,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8826,Washington,Research and Public Policy
100,Center for Climate and Energy Solutions,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4506,Arlington,Research and Public Policy
82,Women in Government Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16497,Washington,Research and Public Policy
66,New Economy Coalition,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15545,Cambridge,Research and Public Policy
92,Peterson Institute for International Economics,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3870,Washington,Research and Public Policy
89,Northeast Organic Farming Association of Vermont,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14038,Richmond,Research and Public Policy
97,The Ayn Rand Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8345,Irvine,Research and Public Policy
89,NALEO Educational Fund,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9552,Los Angeles,Research and Public Policy
89,AAA Foundation for Traffic Safety,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8302,Washington,Research and Public Policy
85,National Bureau of Asian Research,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15957,Seattle,Research and Public Policy
96,American Institute for Economic Research,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12005,Great Barrington,Research and Public Policy
90,Tax Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11291,Washington,Research and Public Policy
85,Roper Center for Public Opinion Research,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14534,Ithica,Research and Public Policy
97,Cato Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3443,Washington,Research and Public Policy
92,Leadership Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5386,Arlington,Research and Public Policy
82,Media Matters for America,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17159,Washington,Research and Public Policy
89,Advocates for Children of New Jersey,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13323,Newark,Research and Public Policy
89,Ethics and Public Policy Center,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8125,Washington,Research and Public Policy
97,The Heritage Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3819,Washington,Research and Public Policy
96,Colorado Center on Law and Policy,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14389,Denver,Research and Public Policy
52,Everytown for Gun Safety Support Fund,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16646,New York,Research and Public Policy
86,NCSL Foundation for State Legislatures,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14660,Denver,Research and Public Policy
85,Marijuana Policy Project Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10789,Washington,Research and Public Policy
96,National Institute on Money in State Politics,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11240,Helena,Research and Public Policy
85,The Center for Working Families,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15452,Washington,Research and Public Policy
89,Creative Commons,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11730,Mountain View,Research and Public Policy
97,Food and Water Watch,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12538,Washington,Research and Public Policy
89,Public Agenda,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16346,Brooklyn,Research and Public Policy
97,Drug Policy Alliance,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6230,New York,Research and Public Policy
74,MN Community Measurement,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13719,Minneapolis,Research and Public Policy
74,The Citizenship Education Fund,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6134,Chicago,Research and Public Policy
89,Council for a Strong America,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8322,Washington,Research and Public Policy
73,Institute on Taxation and Economic Policy,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7732,Washington,Research and Public Policy
89,John Locke Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15362,Raleigh,Research and Public Policy
96,The Land Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10315,Salina,Research and Public Policy
92,Institute for Policy Studies,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7731,Washington,Research and Public Policy
100,Partnership for Public Service,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10008,Washington,Research and Public Policy
89,SPUR,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10127,San Francisco,Research and Public Policy
85,Families USA Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13572,Washington,Research and Public Policy
60,Franklin Center for Government and Public Integrity,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17164,Alexandria,Research and Public Policy
89,Jewish Council for Public Affairs,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11522,New York,Research and Public Policy
77,Discovery Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9757,Seattle,Research and Public Policy
70,Freedom Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10131,Olympia,Research and Public Policy
96,RESULTS Educational Fund,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8305,Washington,Research and Public Policy
92,Manhattan Institute for Policy Research,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4040,New York,Research and Public Policy
62,Securing America's Future Energy,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14624,Washington,Research and Public Policy
93,Center for American Progress,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12155,Washington,Research and Public Policy
96,Center for Food Safety,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10324,Washington,Research and Public Policy
66,People for Bikes,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14657,Boulder,Research and Public Policy
97,Atlas Network,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10435,Washington,Research and Public Policy
96,The Independent Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7991,Oakland,Research and Public Policy
85,Clal - The National Jewish Center for Learning and Leadership,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3517,New York,Research and Public Policy
89,Center on Policy Initiatives,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16425,San Diego,Research and Public Policy
96,United Hospital Fund,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5988,New York,Research and Public Policy
93,American Council on Science and Health,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8177,New York,Research and Public Policy
96,Mises Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6221,Auburn,Research and Public Policy
89,Oldways Preservation Trust,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5975,Boston,Research and Public Policy
89,American Enterprise Institute for Public Policy Research,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3252,Washington,Research and Public Policy
85,Institute for the Study of War,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17507,Washington,Research and Public Policy
100,The Brookings Institution,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3390,Washington,Research and Public Policy
85,The Claremont Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9808,Upland,Research and Public Policy
85,Mercatus Center,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7162,Arlington,Research and Public Policy
97,Center for Science in the Public Interest,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3455,Washington,Research and Public Policy
81,Institute for America's Future,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8902,Washington,Research and Public Policy
85,Center for Immigration Studies,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17476,Washington,Research and Public Policy
89,Mackinac Center,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13884,Midland,Research and Public Policy
89,State Policy Network,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11196,Arlington,Research and Public Policy
82,Council for National Policy,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15486,Washington,Research and Public Policy
81,American Legislative Exchange Council,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9547,Arlington,Research and Public Policy
100,Center for Public Integrity,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7166,Washington,Research and Public Policy
77,Institute on Religion and Public Life,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16477,New York,Research and Public Policy
85,Washington Policy Center,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9126,Seattle,Research and Public Policy
100,Resources for the Future,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4397,Washington,Research and Public Policy
81,Produce for Better Health Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13532,Brentwood,Research and Public Policy
93,World Institute on Disability,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9783,Berkeley,Research and Public Policy
92,Institute for Agriculture and Trade Policy,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8304,Minneapolis,Research and Public Policy
89,Institute for Energy Research,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12699,Washington,Research and Public Policy
89,The Federalist Society for Law and Public Policy Studies,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7960,Washington,Research and Public Policy
85,MassINC,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9333,Boston,Research and Public Policy
89,Commonwealth Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11163,Harrisburg,Research and Public Policy
96,The Great Plains Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13909,Minneapolis,Research and Public Policy
96,New America,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10341,Washington,Research and Public Policy
89,The Philanthropy Roundtable,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8103,Washington,Research and Public Policy
59,New York Public Interest Research Group Fund,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8835,New York,Research and Public Policy
82,Center for Economic and Policy Research,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10172,Washington,Research and Public Policy
89,Constitutional Accountability Center,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16488,Washington,Research and Public Policy
78,Headwaters Economics,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17060,Bozeman,Research and Public Policy
89,National Humanities Center,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4184,Research Triangle Park,Research and Public Policy
100,Center for a New American Security,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13667,Washington,Research and Public Policy
82,Robert F. Kennedy Human Rights,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6000,Washington,Research and Public Policy
59,Population Research Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10080,Front Royal,Research and Public Policy
89,Food Research & Action Center,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16404,Washington,Research and Public Policy
52,National Center for Policy Analysis,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6359,Dallas,Research and Public Policy
89,Children's Alliance,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12033,Seattle,Research and Public Policy
93,Population Reference Bureau,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11928,Washington,Research and Public Policy
85,National Skills Coalition,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14764,Washington,Research and Public Policy
90,United for a Fair Economy,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8892,Boston,Research and Public Policy
89,Independence Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12145,Denver,Research and Public Policy
81,The Council of State Governments,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3579,Lexington,Research and Public Policy
